#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:hanta_S_aligned" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:hanta_S_aligned" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:hanta_S_aligned" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:hanta_S_aligned" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:hanta_S_aligned" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hanta_S_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:hanta_S_aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hanta_S_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:hanta_S_aligned" name="distribution">
#            <parameter id="kappa.s:hanta_S_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:hanta_S_aligned" name="distribution" x="@popSize.t:hanta_S_aligned">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@hanta_S_aligned" id="treeLikelihood.hanta_S_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hanta_S_aligned">
#            <siteModel id="SiteModel.s:hanta_S_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hanta_S_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:hanta_S_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hanta_S_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:hanta_S_aligned" kappa="@kappa.s:hanta_S_aligned" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:hanta_S_aligned" id="estimatedFreqs.s:hanta_S_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hanta_S_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hanta_S_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant
4965000	-85857.58424860096	-85209.21612378716	-648.3681248138037	-85209.21612378716	783.9776594549631	14404.290960611916	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3974.7749433660297	-641.8267999406619
4966000	-85860.44025223187	-85211.49974130678	-648.9405109250954	-85211.49974130678	848.0645695889184	14630.884878272691	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3757.5099696129364	-642.4553976845375
4967000	-85853.93017782569	-85206.3798469178	-647.5503309078949	-85206.3798469178	821.5229368401695	14261.543492455903	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3466.3078490687813	-641.1458841561896
4968000	-85848.10015464512	-85199.53255596022	-648.5675986848948	-85199.53255596022	847.2012612560297	14580.849402306087	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	4126.568250583189	-641.98879581074
4969000	-85859.79883569141	-85209.9965051259	-649.8023305655008	-85209.9965051259	810.2726640669853	14471.901147359791	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	4956.450018930927	-643.0402840583455
4970000	-85854.37117404895	-85205.11107466138	-649.2600993875653	-85205.11107466138	823.8089773551137	14574.236231868612	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3578.706494845238	-642.823741222072
4971000	-85849.95007850335	-85202.5999578064	-647.3501206969498	-85202.5999578064	836.2221665619074	14419.022777196344	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3808.5616186125685	-640.8515123623566
4972000	-85860.60365072479	-85211.80931303809	-648.7943376867001	-85211.80931303809	835.7838996078749	14503.085973648638	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	4663.426515039133	-642.09323046045
4973000	-85859.47331939862	-85210.33898233858	-649.134337060034	-85210.33898233858	791.3227217512579	14236.655768775816	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	4989.09370644002	-642.3657260440623
4974000	-85859.93140904051	-85209.51697813981	-650.4144309007004	-85209.51697813981	779.4561869279968	14435.77629105562	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	5201.729670537074	-643.6040829568128
4975000	-85864.13898822077	-85215.35984377777	-648.7791444430071	-85215.35984377777	808.8592734716963	14565.206664708036	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3958.380530358989	-642.2419527137071
4976000	-85854.21399761668	-85206.68300931861	-647.5309882980713	-85206.68300931861	823.181779644671	14309.026427631958	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3672.843369772015	-641.0686654311612
4977000	-85866.41448054557	-85217.60740298881	-648.8070775567642	-85217.60740298881	791.5841046331273	14370.798609905738	2.1833256947289343	0.3272289198832015	0.18992641038863586	0.1822827256202243	0.30056194410793824	3865.587962674342	-642.2936070167517
4978000	-85871.63520555342	-85222.7696271149	-648.8655784385202	-85222.7696271149	780.0680968293186	14378.606675691217	2.275911413017192	0.3233603112838461	0.18992641038863586	0.18615133421957972	0.30056194410793824	3754.6964232848986	-642.3722808466633
4979000	-85855.02504091943	-85207.70901720152	-647.3160237179158	-85207.70901720152	809.5201566172403	14296.260337749392	2.2133034650405534	0.3233603112838461	0.18992641038863586	0.18615133421957972	0.30056194410793824	4011.3064504573094	-640.7810910603981
4980000	-85859.30528213047	-85209.55925742922	-649.7460247012482	-85209.55925742922	849.2294299360856	14592.765632211613	2.1775184642522163	0.3227535633930355	0.19153537262082235	0.18698674184380185	0.2987243221423404	4865.814938064956	-643.0467542156921
4981000	-85878.10108653894	-85228.94781645628	-649.153270082665	-85228.94781645628	744.746672684449	14464.83905866693	2.1775184642522163	0.3227535633930355	0.19153537262082235	0.18698674184380185	0.2987243221423404	4371.6931668156285	-642.5610834226844
4982000	-85859.37938071672	-85211.11544269376	-648.2639380229675	-85211.11544269376	841.9495653649816	14545.03956081971	2.1775184642522163	0.3227535633930355	0.19153537262082235	0.18698674184380185	0.2987243221423404	4206.068594810338	-641.7103733634677
4983000	-85853.10915642111	-85205.14012014709	-647.9690362740243	-85205.14012014709	829.2483376829325	14434.897472569995	2.1775184642522163	0.3227535633930355	0.19153537262082235	0.18698674184380185	0.2987243221423404	4406.324228490229	-641.3689591668528
4984000	-85850.81347878615	-85202.96536703056	-647.8481117555947	-85202.96536703056	831.5880236048956	14441.717052973547	2.1775184642522163	0.3227535633930355	0.19153537262082235	0.18698674184380185	0.2987243221423404	3745.986147233264	-641.4103905760425
4985000	-85854.59951576473	-85206.25619886795	-648.3433168967739	-85206.25619886795	855.2776543962559	14529.360795796996	2.1775184642522163	0.3227535633930355	0.19153537262082235	0.18698674184380185	0.2987243221423404	3967.0433735856445	-641.84825954815
4986000	-85850.66245790035	-85202.62238116044	-648.0400767399092	-85202.62238116044	782.9957971349882	14306.490494901802	2.149749425526431	0.3228488216333699	0.19218505225936303	0.18725497540906835	0.29771115069819876	4485.591902593623	-641.4382820022853
4987000	-85858.3083342391	-85210.33605599593	-647.9722782431851	-85210.33605599593	820.6801534637864	14345.238723442328	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4174.012872576921	-641.4001317517314
4988000	-85871.47427391284	-85224.388272789	-647.0860011238451	-85224.388272789	829.6492231890647	14272.577371725092	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4393.023483234529	-640.4627148144498
4989000	-85856.46049233964	-85209.05658816163	-647.4039041780012	-85209.05658816163	874.3992890431207	14464.15537763886	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4125.618032562367	-640.8434197445488
4990000	-85862.77170514186	-85213.51655065491	-649.2551544869444	-85213.51655065491	839.3838602840445	14471.666957387657	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4562.9832377846315	-642.5939092597007
4991000	-85852.96048223865	-85204.63878447133	-648.3216977673218	-85204.63878447133	786.7853641140417	14354.690043005334	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	3726.6017485622115	-641.8629324094867
4992000	-85846.7307277999	-85199.27811633301	-647.4526114668937	-85199.27811633301	764.6574200563798	14190.972717333338	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4031.9407176848126	-640.915095040375
4993000	-85859.09472024739	-85210.62553769464	-648.4691825527555	-85210.62553769464	838.0250273146867	14463.21892237198	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	3805.261115993948	-641.9895293405435
4994000	-85861.99459820306	-85213.1162689053	-648.8783292977546	-85213.1162689053	805.213979504433	14336.211184349799	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	3150.0841701913123	-642.5876315257656
4995000	-85856.1428146974	-85207.1543373927	-648.988477304712	-85207.1543373927	814.0429742371144	14524.284280484406	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	3566.610609934275	-642.5735929700637
4996000	-85848.8115494944	-85201.16351617912	-647.6480333152928	-85201.16351617912	848.6015379067912	14408.60707958471	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	3583.9734178445647	-641.2282926382908
4997000	-85854.95309750586	-85205.75482583443	-649.1982716714292	-85205.75482583443	810.687285053012	14434.373356952363	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4760.783064676215	-642.4945909085175
4998000	-85857.00917921221	-85207.49584145662	-649.513337755586	-85207.49584145662	800.5328507623352	14446.420891545262	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4818.375485211849	-642.7976323217832
4999000	-85851.3804272404	-85203.16925340235	-648.2111738380542	-85203.16925340235	790.0967117568347	14349.021833023473	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	3772.3580955033217	-641.740204943795
5000000	-85865.43192449272	-85217.41249758705	-648.0194269056606	-85217.41249758705	848.6476905760842	14355.950680200533	2.198881026183172	0.3234450022219033	0.1899089263689708	0.18567163475005444	0.30097443665907136	4443.078205448764	-641.3848108811022
5001000	-85854.12743716741	-85205.31915174157	-648.8082854258341	-85205.31915174157	812.3525621486006	14523.245079355589	2.144524971078782	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	4373.655379019216	-642.2305085036476
5002000	-85854.84203811758	-85206.93075111609	-647.9112870014931	-85206.93075111609	832.939763154994	14431.819452129132	2.144524971078782	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	4240.81345623893	-641.3643541062095
5003000	-85857.23669410603	-85209.15332309902	-648.0833710070167	-85209.15332309902	817.0983910235191	14364.416104170528	2.144524971078782	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	3932.7501565885127	-641.611854248925
5004000	-85854.34531312088	-85205.73418149681	-648.6111316240651	-85205.73418149681	866.2330829939278	14626.514283683991	2.2398734815607564	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	4045.396551395143	-642.0738679418826
5005000	-85861.68461486441	-85213.06558393067	-648.6190309337372	-85213.06558393067	837.2228225427016	14442.650934862431	2.2398734815607564	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	3640.9879462770077	-642.1870917735806
5006000	-85867.30686941523	-85219.19868900359	-648.1081804116363	-85219.19868900359	818.4999684118134	14345.084891400016	2.2398734815607564	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	4557.96176279584	-641.4516207683575
5007000	-85858.56463140727	-85210.60469667675	-647.9599347305178	-85210.60469667675	862.5369331181628	14498.682146351633	2.1526208675454486	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	4121.18213115338	-641.4384160432588
5008000	-85854.33339830657	-85205.19800806591	-649.1353902406616	-85205.19800806591	816.1106781095506	14336.33325932848	2.1526208675454486	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	4856.484029546578	-642.4496968752612
5009000	-85858.3832945089	-85210.09345601489	-648.2898384940071	-85210.09345601489	779.7718128348191	14377.364426854021	2.1526208675454486	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	3668.946387934508	-641.884555320899
5010000	-85855.89400084199	-85207.72663287436	-648.1673679676359	-85207.72663287436	831.3398034140628	14432.600058890226	2.1526208675454486	0.3227481727737637	0.1922379516869242	0.18663804731167302	0.29837582822763903	4006.217156370905	-641.674141884065
5011000	-85854.87391636174	-85205.53476058671	-649.3391557750338	-85205.53476058671	764.1371604056899	14334.054903922643	2.1999207389498645	0.32241434860749096	0.19426061937865602	0.18576425262513624	0.29756077938871667	3530.294173979861	-642.9597663263663
5012000	-85856.57887405077	-85207.64336954874	-648.9355045020335	-85207.64336954874	829.3767686439246	14503.032675996463	2.1999207389498645	0.32241434860749096	0.19426061937865602	0.18576425262513624	0.29756077938871667	4281.041735674905	-642.3632998800807
5013000	-85848.00368169908	-85199.05976538478	-648.9439163142996	-85199.05976538478	818.91367710387	14580.042033441263	2.1999207389498645	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	4523.5014050684595	-642.2972517200064
5014000	-85865.85081283213	-85216.67393567458	-649.176877157548	-85216.67393567458	769.9967438354777	14276.611225880977	2.1999207389498645	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	3255.084539706652	-642.8592806567705
5015000	-85857.3216530894	-85208.27099145549	-649.0506616339054	-85208.27099145549	818.743531537893	14403.827821984687	2.1999207389498645	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	4750.931860853014	-642.3549426006736
5016000	-85866.25879317724	-85218.74582840399	-647.5129647732493	-85218.74582840399	830.9141208369529	14427.762613311945	2.1999207389498645	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	3590.5931154230593	-641.0972691179915
5017000	-85859.4152291984	-85207.45657692556	-651.9586522728541	-85207.45657692556	870.6666600624168	14639.57425470799	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	5530.470257170025	-645.1090605342332
5018000	-85869.46778559225	-85220.38664849059	-649.0811371016538	-85220.38664849059	823.3907648581252	14572.934861003563	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	4446.468515721544	-642.4497080232699
5019000	-85857.14759529398	-85209.16881843514	-647.9787768588445	-85209.16881843514	825.0966268928457	14423.208176867183	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	4052.756794027864	-641.4400606301676
5020000	-85867.03738899314	-85218.11316545548	-648.9242235376605	-85218.11316545548	839.637902846201	14546.973980368382	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	3391.5519921750456	-642.5636170169932
5021000	-85861.8931970109	-85213.71403660107	-648.1791604098315	-85213.71403660107	838.7738916833096	14508.269082996016	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18576425262513624	0.29756077938871667	3648.048400711107	-641.7456491807294
5022000	-85857.7338399	-85210.43895932715	-647.2948805728477	-85210.43895932715	785.2742134707032	14290.462345578138	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18110961920561297	0.30221541280823994	3852.323361349985	-640.7773220890771
5023000	-85857.42627665527	-85209.75520888813	-647.6710677671359	-85209.75520888813	779.9858632736264	14380.10455203969	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18110961920561297	0.30221541280823994	4129.248986252094	-641.0840901732155
5024000	-85861.12525140967	-85214.26860857435	-646.8566428353226	-85214.26860857435	765.9023830164	14111.0059473636	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18110961920561297	0.30221541280823994	4042.741300221797	-640.2908377867892
5025000	-85857.45262961017	-85209.92037204914	-647.5322575610286	-85209.92037204914	815.0062589728241	14294.714879655652	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18110961920561297	0.30221541280823994	3979.5900239507982	-640.9821967090901
5026000	-85867.10350195305	-85217.33414803926	-649.7693539137955	-85217.33414803926	801.6031745767948	14552.89917242396	2.204860066640473	0.3254861147413344	0.19118885324481263	0.18110961920561297	0.30221541280823994	4383.975665030774	-643.1225158680195
5027000	-85870.59007173947	-85222.97891144553	-647.6111602939375	-85222.97891144553	840.1053414086175	14333.672202475856	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4287.796259810114	-641.0075221752733
5028000	-85854.0361782586	-85205.15694555704	-648.8792327015495	-85205.15694555704	845.2204291123829	14406.21814302924	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	3257.175023498113	-642.5505072289965
5029000	-85858.04297198867	-85208.94360121514	-649.0993707735371	-85208.94360121514	796.6077586204469	14494.05867364143	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4609.939766899698	-642.4232907723009
5030000	-85854.7001269039	-85206.26456808606	-648.4355588178511	-85206.26456808606	847.8407220828577	14530.360907062908	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4007.6691273504152	-641.8994838004711
5031000	-85848.70272251371	-85201.01806502698	-647.684657486743	-85201.01806502698	805.2503495097234	14333.76354482026	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	3571.584850667109	-641.2637828436393
5032000	-85851.02300654564	-85202.61838262754	-648.4046239181116	-85202.61838262754	830.5062750963293	14525.760972106296	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	3728.5690810602214	-641.9407341723778
5033000	-85856.88430244256	-85207.4838625558	-649.4004398867482	-85207.4838625558	816.7496486291491	14590.158650202204	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4600.295602692686	-642.7264541138015
5034000	-85861.05150144841	-85212.44344768825	-648.6080537601731	-85212.44344768825	771.1754791856595	14352.1433882965	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4593.266381574493	-641.9355971491551
5035000	-85862.57199349135	-85214.69433778757	-647.8776557037796	-85214.69433778757	818.7266929040652	14424.265115569333	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	3950.582690924237	-641.3559274089951
5036000	-85852.25022546797	-85203.61192051454	-648.6383049534344	-85203.61192051454	812.5483463687649	14547.802150919888	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4121.374653095662	-642.0742529819976
5037000	-85865.15672004446	-85216.0764300217	-649.0802900227552	-85216.0764300217	781.7950897220544	14481.932001143481	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4112.554947998065	-642.5183803354763
5038000	-85860.05289094866	-85211.93252794728	-648.1203630013725	-85211.93252794728	840.051250322408	14439.932578300326	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	4394.5592325993675	-641.4921305535765
5039000	-85859.89499202842	-85209.9215426493	-649.9734493791136	-85209.9215426493	852.211669145872	14456.222301903374	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	3240.5362870158438	-643.6498453322612
5040000	-85857.5513159909	-85210.36485015333	-647.1864658375691	-85210.36485015333	809.172536592324	14336.61399786924	2.1697189893399482	0.325778265542183	0.192121584769283	0.18142546474884513	0.30067468493968874	3937.750941325943	-640.6679908942564
