taxid	name_txt	name_class	name_norm	sci_name	rank	lineage_taxids	lineage_names	lineage_ranks
104575	Hantavirus HTN/Far East/7701	scientific name	hantavirus htn/far east/7701	Hantavirus HTN/Far East/7701	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;38016;104575	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus HTN;Hantavirus HTN/Far East/7701	;;;;;;;;family;;;;;;no rank
104576	Hantavirus HTN/Far East/7866	scientific name	hantavirus htn/far east/7866	Hantavirus HTN/Far East/7866	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;38016;104576	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus HTN;Hantavirus HTN/Far East/7866	;;;;;;;;family;;;;;;no rank
124855	Hantavirus HTN261	scientific name	hantavirus htn261	Hantavirus HTN261	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;38016;124855	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus HTN;Hantavirus HTN261	;;;;;;;;family;;;;;;no rank
104543	Hantavirus SEO/Far East/248	scientific name	hantavirus seo/far east/248	Hantavirus SEO/Far East/248	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;104542;104543	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus SEO;Hantavirus SEO/Far East/248	;;;;;;;;family;;;;;;no rank
104544	Hantavirus SEO/Far East/3824	scientific name	hantavirus seo/far east/3824	Hantavirus SEO/Far East/3824	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;104542;104544	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus SEO;Hantavirus SEO/Far East/3824	;;;;;;;;family;;;;;;no rank
104545	Hantavirus SEO/Vlad/7393	scientific name	hantavirus seo/vlad/7393	Hantavirus SEO/Vlad/7393	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;104542;104545	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus SEO;Hantavirus SEO/Vlad/7393	;;;;;;;;family;;;;;;no rank
104563	Hantavirus SEO/Vlad/7218	scientific name	hantavirus seo/vlad/7218	Hantavirus SEO/Vlad/7218	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;104542;104563	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus SEO;Hantavirus SEO/Vlad/7218	;;;;;;;;family;;;;;;no rank
104564	Hantavirus SEO/Vlad/8243	scientific name	hantavirus seo/vlad/8243	Hantavirus SEO/Vlad/8243	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;104542;104564	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus SEO;Hantavirus SEO/Vlad/8243	;;;;;;;;family;;;;;;no rank
367397	Hantavirus strain IP16	scientific name	hantavirus strain ip16	Hantavirus strain IP16	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;261204;367397	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Itapua hantavirus;Hantavirus strain IP16	;;;;;;;;family;;;;;;no rank
367398	Hantavirus strain Itapua 37	scientific name	hantavirus strain itapua 37	Hantavirus strain Itapua 37	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;261204;367398	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Itapua hantavirus;Hantavirus strain Itapua 37	;;;;;;;;family;;;;;;no rank
367399	Hantavirus strain Itapua 38	scientific name	hantavirus strain itapua 38	Hantavirus strain Itapua 38	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;261204;367399	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Itapua hantavirus;Hantavirus strain Itapua 38	;;;;;;;;family;;;;;;no rank
308061	Hantavirus HPR/02-73	scientific name	hantavirus hpr/02-73	Hantavirus HPR/02-73	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;308159;308061	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Araucaria virus;Hantavirus HPR/02-73	;;;;;;;;family;;;;;;no rank
11610	Seoul virus (STRAIN SR-11)	synonym	seoul virus (strain sr-11)	Seoul virus SR11	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;11610	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoul virus SR11	;;;;;;;;family;;;;no rank
93831	Hantavirus Gou3	synonym	hantavirus gou3	Seoulvirus Gou3	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;93831	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoulvirus Gou3	;;;;;;;;family;;;;no rank
3052494	Robina orthohantavirus	synonym	robina orthohantavirus	Orthohantavirus robinaense	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501367;3430915;3052494	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Mobatvirus;Mobatvirus robinaense;Orthohantavirus robinaense	;;;;;;;;family;;;;no rank
3052492	Prospect Hill orthohantavirus	synonym	prospect hill orthohantavirus	Orthohantavirus prospectense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052492	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus prospectense	;;;;;;;;family;;;species
1677947	Hantavirus strain NMAa82	synonym	hantavirus strain nmaa82	Hantavirus NMAa82	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1677947	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus NMAa82	;;;;;;;;family;;;;;species
135736	Hantaan virus RG9	synonym	hantaan virus rg9	Hantavirus RG9	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;135736	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantavirus RG9	;;;;;;;;family;;;;no rank
1779852	Hantavirus sp. ASTV3914	synonym	hantavirus sp. astv3914	Hantavirus ASTV3914	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1779852	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus ASTV3914	;;;;;;;;family;;;;;species
32614	Hantaviral pulmonary syndrome virus	synonym	hantaviral pulmonary syndrome virus	Convict Creek 107 virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052499;32614	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus sinnombreense;Convict Creek 107 virus	;;;;;;;;family;;;;no rank
659338	Hantavirus Jurong TJK/06(RR49)	synonym	hantavirus jurong tjk/06(rr49)	Hantavirus Jurong TJK/06(RT49)	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;659338	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus Jurong TJK/06(RT49)	;;;;;;;;family;;;;;species
1980493	Thottapalayam orthohantavirus	synonym	thottapalayam orthohantavirus	Thottapalayam virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;3052789;1980493	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;Thottimvirus thottapalayamense;Thottapalayam virus	;;;;;;;;family;;;;no rank
162161	Hantavirus str. 84FLi	synonym	hantavirus str. 84fli	Hantaan virus 84FLi	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;162161	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus 84FLi	;;;;;;;;family;;;;no rank
458670	Hantaanvirus Q31P9	synonym	hantaanvirus q31p9	Hantaanvirus CGAa31P9	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458670	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGAa31P9	;;;;;;;;family;;;;no rank
44269	Hantavirus R22	synonym	hantavirus r22	Seoulvirus R22	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;44269	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoulvirus R22	;;;;;;;;family;;;;no rank
458672	Hantaanvirus Q36P14	synonym	hantaanvirus q36p14	Hantaanvirus CGHu3614	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458672	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGHu3614	;;;;;;;;family;;;;no rank
381329	Hantavirus strain ZB8	synonym	hantavirus strain zb8	Hantavirus ZB8	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;381329	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Hantavirus ZB8	;;;;;;;;family;;;;no rank
343870	Catacamus virus	synonym	catacamus virus	Catacamas virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052470;343870	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus bayoui;Catacamas virus	;;;;;;;;family;;;;no rank
508669	Hantavirus GuizhouRn2616	synonym	hantavirus guizhourn2616	Hantaanvirus CGRn2616	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;508669	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRn2616	;;;;;;;;family;;;;no rank
2116438	Wenling hagfish hantavirus	synonym	wenling hagfish hantavirus	Wenling hagfish virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560068;2560083;3051410;2116438	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Agantavirinae;Agnathovirus;Agnathovirus eptatreti;Wenling hagfish virus	;;;;;;;;family;;;;no rank
508674	Hantavirus GuizhouRn2618	synonym	hantavirus guizhourn2618	Hantaanvirus CGRn2618	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;508674	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRn2618	;;;;;;;;family;;;;no rank
1779851	Hantavirus sp. ASTV3890	synonym	hantavirus sp. astv3890	Hantavirus ASTV3890	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1779851	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus ASTV3890	;;;;;;;;family;;;;;species
162161	Hantavirus 84FLi	synonym	hantavirus 84fli	Hantaan virus 84FLi	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;162161	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus 84FLi	;;;;;;;;family;;;;no rank
3116880	Saaremaa virus	synonym	saaremaa virus	Kurkino virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052477;3116880	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus dobravaense;Kurkino virus	;;;;;;;;family;;;;no rank
1337063	Puumala virus (strain Bank vole/Russia/CG1820/1984)	synonym	puumala virus (strain bank vole/russia/cg1820/1984)	Puumala virus bank vole/CG1820/Russia/1984	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052493;1337063	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus puumalaense;Puumala virus bank vole/CG1820/Russia/1984	;;;;;;;;family;;;;no rank
44755	New York hantavirus	synonym	new york hantavirus	New York virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052499;44755	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus sinnombreense;New York virus	;;;;;;;;family;;;;no rank
2558459	Hantavirus YN06	synonym	hantavirus yn06	Hantavirus China/YN06	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;2558459	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus China/YN06	;;;;;;;;family;;;;;species
1980493	Thottopalayam virus	synonym	thottopalayam virus	Thottapalayam virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;3052789;1980493	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;Thottimvirus thottapalayamense;Thottapalayam virus	;;;;;;;;family;;;;no rank
3052492	Prospect Hill virus	synonym	prospect hill virus	Orthohantavirus prospectense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052492	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus prospectense	;;;;;;;;family;;;species
458675	Hantaanvirus Q53	synonym	hantaanvirus q53	Hantaanvirus CGRn53	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458675	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGRn53	;;;;;;;;family;;;;no rank
2116437	Hainan oriental lead-toed gecko virus	synonym	hainan oriental lead-toed gecko virus	Hainan oriental leaf-toed gecko hantavirus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560079;2560212;3052728;2116437	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Repantavirinae;Reptillovirus;Reptillovirus hemidactyli;Hainan oriental leaf-toed gecko hantavirus	;;;;;;;;family;;;;no rank
11601	Lee virus	synonym	lee virus	Hantaan virus Lee	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;11601	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaan virus Lee	;;;;;;;;family;;;;no rank
1980493	Thottapalayam hantavirus	synonym	thottapalayam hantavirus	Thottapalayam virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;2501368;3052789;1980493	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Thottimvirus;Thottimvirus thottapalayamense;Thottapalayam virus	;;;;;;;;family;;;;no rank
38998	Puumala virus (strain berkel)	synonym	puumala virus (strain berkel)	Puumala virus strain berkel	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052493;38998	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus puumalaense;Puumala virus strain berkel	;;;;;;;;family;;;;no rank
3052490	Black Creek Canal virus	synonym	black creek canal virus	Orthohantavirus nigrorivense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052490	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus nigrorivense	;;;;;;;;family;;;species
3052496	Sangassou virus	synonym	sangassou virus	Orthohantavirus sangassouense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052496	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus sangassouense	;;;;;;;;family;;;species
72684	Hantavirus L99	synonym	hantavirus l99	Seoulvirus L99	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;72684	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoulvirus L99	;;;;;;;;family;;;;no rank
3052486	Montano virus	synonym	montano virus	Orthohantavirus montanoense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052486	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus montanoense	;;;;;;;;family;;;species
280855	Hantavirus BjHD01	synonym	hantavirus bjhd01	Seoul virus BjHD01	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052498;280855	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus seoulense;Seoul virus BjHD01	;;;;;;;;family;;;;no rank
39000	Puumala virus (strain k27)	synonym	puumala virus (strain k27)	Puumala virus k27	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052493;39000	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus puumalaense;Puumala virus k27	;;;;;;;;family;;;;no rank
69245	Lechiguanas hantavirus	synonym	lechiguanas hantavirus	Lechiguanas virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1980456;69245	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus andesense;Lechiguanas virus	;;;;;;;;family;;;;no rank
1424613	Anjozorobe hantavirus	synonym	anjozorobe hantavirus	Anjozorobe virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052501;1424613	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus thailandense;Anjozorobe virus	;;;;;;;;family;;;;no rank
3052476	Cano Delgadito hantavirus	synonym	cano delgadito hantavirus	Orthohantavirus delgaditoense	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052476	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus delgaditoense	;;;;;;;;family;;;species
1578833	Adler hantavirus	synonym	adler hantavirus	Adler virus	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052503;1578833	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus tulaense;Adler virus	;;;;;;;;family;;;;no rank
1883431	Makokou hantavirus	synonym	makokou hantavirus	Makokou virus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1883431	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Makokou virus	;;;;;;;;family;;;;;species
458671	Hantaanvirus Q36P12	synonym	hantaanvirus q36p12	Hantaanvirus CGHu3612	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;458671	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGHu3612	;;;;;;;;family;;;;no rank
261202	Hantavirus strain AlPa	synonym	hantavirus strain alpa	Alto Paraguay hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;261202	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Alto Paraguay hantavirus	;;;;;;;;family;;;;;species
508671	Hantavirus GuizhouHu3	synonym	hantavirus guizhouhu3	Hantaanvirus CGHu3	no rank	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;3052480;508671	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGHu3	;;;;;;;;family;;;;no rank
2809448	Hanta-like virus	synonym	hanta-like virus	Hantaviridae sp.	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2116433;2809448	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;unclassified Hantaviridae;Hantaviridae sp.	;;;;;;;;family;;species
37207	Rio Segundo virus	synonym	rio segundo virus	Rio Segundo hantavirus	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;37207	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;Rio Segundo hantavirus	;;;;;;;;family;;;;species
1677950	Hantavirus strain NMAp57	synonym	hantavirus strain nmap57	Hantavirus NMAp57	species	1;10239;2559587;2732396;2497569;2497571;3151693;3151837;1980413;2560074;1980442;1986491;339351;1677950	root;Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Bunyaviricetes;Elliovirales;Hantaviridae;Mammantavirinae;Orthohantavirus;unclassified Orthohantavirus;unclassified Hantavirus;Hantavirus NMAp57	;;;;;;;;family;;;;;species
