event_date	genus	species	name	lat	lon	MNA	MNI	traps
2005-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	71	18	444
2005-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	96	22	444
2005-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	95	29	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	94	24	444
2005-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	69	18	444
2005-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	57	16	444
2006-01-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	53	15	444
2006-02-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	64	17	444
2006-03-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	70	15	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	97	21	444
2006-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon E, Arizona	35.96108333	-112.0922222	72	21	444
2002-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	10	2	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	19	5	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	23	7	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	20	7	444
2002-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	11	4	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	5	2	444
2002-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	6	1	444
2002-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	6	2	444
2003-01-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	4	1	444
2003-02-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	4	2	444
2003-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	4	2	444
2003-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	11	3	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	16	4	444
2003-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	21	4	444
2003-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	27	5	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	35	6	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	18	2	444
2003-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	26	4	444
2003-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	20	4	444
2004-01-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	15	6	444
2004-03-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	14	4	444
2004-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	22	6	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	30	2	444
2004-06-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	32	6	444
2004-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	34	8	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	28	7	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	25	10	444
2004-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	23	14	444
2004-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	40	20	444
2004-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	28	12	444
2005-02-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	25	19	444
2005-03-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	28	14	444
2005-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	26	12	444
2005-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	28	12	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	45	13	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	73	17	444
2005-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	80	14	444
2005-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	70	16	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	73	16	444
2005-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	66	15	444
2005-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	56	16	444
2006-01-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	47	19	444
2006-02-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	43	17	444
2006-03-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	41	13	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	53	19	444
2006-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon M, Arizona	35.991	-112.1368611	51	12	444
2002-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	11	6	444
2002-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	20	3	444
2002-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	15	2	444
2002-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	17	3	444
2002-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	11	2	444
2002-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	11	2	444
2002-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	6	1	444
2002-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	4	1	444
2003-01-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	5	1	444
2003-02-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	7	1	444
2003-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	5	0	444
2003-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	12	1	444
2003-06-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	17	5	444
2003-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	18	3	444
2003-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	10	1	444
2003-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	17	2	444
2003-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	6	2	444
2003-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	23	0	444
2003-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	12	0	444
2004-01-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	8	0	444
2004-03-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	15	0	444
2004-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	22	0	444
2004-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	34	0	444
2004-06-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	27	0	444
2004-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	22	0	444
2004-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	29	2	444
2004-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	23	1	444
2004-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	23	2	444
2004-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	26	4	444
2004-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	25	2	444
2005-02-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	23	4	444
2005-03-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	25	3	444
2005-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	24	4	444
2005-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	27	6	444
2005-06-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	50	8	444
2005-07-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	57	17	444
2005-08-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	89	13	444
2005-09-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	88	17	444
2005-10-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	77	12	444
2005-11-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	49	8	444
2005-12-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	42	9	444
2006-01-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	43	10	444
2006-02-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	51	14	444
2006-03-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	44	14	444
2006-04-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	45	12	444
2006-05-01	Peromyscus	Peromyscus maniculatus	Grand Canyon T, Arizona	35.991	-112.1170833	46	10	444
2002-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	67	9	300
2002-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	47	2	300
2002-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	52	1	300
2002-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	46	3	300
2002-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	34	0	300
2002-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	37	1	300
2002-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	23	1	300
2003-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	25	4	300
2003-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	2	300
2003-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	2	300
2003-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	17	6	300
2003-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	14	4	300
2003-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	27	3	300
2003-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	22	2	300
2003-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	26	2	300
2003-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	0	300
2003-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	0	300
2003-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	8	0	300
2003-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	1	300
2004-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	0	300
2004-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	8	0	300
2004-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	22	7	300
2004-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	23	8	300
2004-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	41	8	300
2004-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	36	5	300
2004-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	54	6	300
2004-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	38	11	300
2004-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	40	8	300
2004-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	43	10	300
2004-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	32	7	300
2004-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	25	5	300
2005-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	4	300
2005-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	16	4	300
2005-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	3	300
2005-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	37	8	300
2005-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	24	3	300
2005-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	7	300
2005-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	17	4	300
2005-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	18	3	300
2005-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	16	2	300
2005-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	2	300
2005-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	12	2	300
2005-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	2	300
2006-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	18	2	300
2006-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	2	300
2006-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	1	300
2006-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	1	300
2006-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	2	300
2006-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	17	2	300
2006-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	20	2	300
2006-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	20	2	300
2006-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	25	1	300
2006-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	1	300
2006-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	1	300
2006-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	1	300
2007-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	1	300
2007-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	1	300
2007-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	0	300
2007-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	1	300
2007-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	2	300
2007-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	3	300
2007-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	14	2	300
2007-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	2	300
2007-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	14	0	300
2007-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	1	300
2007-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	1	300
2007-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	7	1	300
2008-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	8	1	300
2008-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	4	1	300
2008-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	9	2	300
2008-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	16	2	300
2008-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	3	300
2008-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	8	3	300
2008-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	3	300
2008-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	12	2	300
2008-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	2	300
2008-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	0	300
2008-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	28	1	300
2008-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	1	300
2009-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	1	300
2009-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	22	2	300
2009-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	1	300
2009-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	20	3	300
2009-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	18	6	300
2009-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	4	300
2009-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	7	3	300
2009-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2009-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	1	300
2009-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2009-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	17	0	300
2009-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	0	300
2010-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	1	300
2010-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	0	300
2010-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	2	300
2010-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	12	3	300
2010-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	4	300
2010-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	16	5	300
2010-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	5	300
2010-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	8	2	300
2010-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	18	2	300
2010-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	14	1	300
2010-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	16	1	300
2010-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	1	300
2011-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	1	300
2011-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	1	300
2011-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	14	1	300
2011-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	0	300
2011-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	0	300
2011-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2011-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	13	0	300
2011-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	0	300
2011-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2011-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	0	300
2011-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	1	300
2011-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	5	1	300
2012-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	1	300
2012-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	1	300
2012-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	1	300
2012-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	5	0	300
2012-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	5	0	300
2012-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2012-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2012-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	2	1	300
2012-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	2	300
2012-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	3	300
2012-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	9	1	300
2012-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	8	1	300
2013-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	3	0	300
2013-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	5	0	300
2013-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	7	0	300
2013-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	7	0	300
2013-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	7	0	300
2013-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2013-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	4	0	300
2013-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	5	0	300
2013-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	2	0	300
2013-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	3	0	300
2013-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	14	0	300
2013-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	6	0	300
2014-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	4	0	300
2014-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	3	0	300
2014-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	0	300
2014-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	11	0	300
2014-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	14	0	300
2014-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	12	0	300
2014-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	12	0	300
2014-08-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	18	1	300
2014-09-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	0	300
2014-10-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	25	0	300
2014-11-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	27	0	300
2014-12-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	19	1	300
2015-01-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	15	1	300
2015-02-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	22	1	300
2015-03-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	17	0	300
2015-04-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	17	1	300
2015-05-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	21	2	300
2015-06-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	22	1	300
2015-07-01	Peromyscus	Peromyscus maniculatus	Gregson Lower, Montana	NA	NA	10	0	300
2004-06-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	28	7	300
2004-07-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	20	6	300
2004-08-01	Peromyscus	Peromyscus maniculatus	Gregson Upper, Montana	NA	NA	26	10	300
