"rodent_record_id"	"date"	"taxonomic_level"	"genus"	"species"	"Locality"	"lat"	"lon"	"n_individuals"	"n_positive"
9002	"2009-12-01"	"species"	"Montemys"	"Montemys delectorum"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9003	"2009-12-01"	"species"	"Mus"	"Mus minutoides"	"Dumila"	"-6.39"	"37.36"	"1"	"0"
9004	"2009-12-01"	"species"	"Mus"	"Mus musculus"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9005	"2009-12-01"	"species"	"Mus"	"Mus triton"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9006	"2009-12-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9007	"2009-12-01"	"species"	"Otomys"	"Otomys angoniensis"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9008	"2009-12-01"	"genus"	"Otomys"	"Otomys sp."	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9009	"2009-12-01"	"species"	"Pelomys"	"Pelomys fallax"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9010	"2009-12-01"	"species"	"Rattus"	"Rattus rattus"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9011	"2009-12-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9012	"2009-12-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9013	"2009-12-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9014	"2009-12-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9015	"2009-12-01"	"genus"	"Steatomys"	"Steatomys sp."	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9016	"2009-12-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Dumila"	"-6.39"	"37.36"	"0"	"0"
9017	"2019-07-01"	"species"	"Acomys"	"Acomys percivali"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9018	"2019-07-01"	"species"	"Acomys"	"Acomys muzei"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9019	"2019-07-01"	"species"	"Acomys"	"Acomys ngurui"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9020	"2019-07-01"	"species"	"Acomys"	"Acomys wilsoni"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9021	"2019-07-01"	"genus"	"Acomys"	"Acomys sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9022	"2019-07-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9023	"2019-07-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9024	"2019-07-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9025	"2019-07-01"	"genus"	"Aethomys"	"Aethomys sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9026	"2019-07-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9027	"2019-07-01"	"species"	"Beamys"	"Beamys hindei"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9028	"2019-07-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9029	"2019-07-01"	"species"	"Crocidura"	"Crocidura hirta"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9030	"2019-07-01"	"species"	"Crocidura"	"Crocidura montis"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9031	"2019-07-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9032	"2019-07-01"	"species"	"Crocidura"	"Crocidura turba"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9033	"2019-07-01"	"genus"	"Crocidura"	"Crocidura sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9034	"2019-07-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9035	"2019-07-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9036	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9037	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9038	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9039	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9040	"2019-07-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9041	"2019-07-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9042	"2019-07-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9043	"2019-07-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9044	"2019-07-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9045	"2019-07-01"	"genus"	"Grammomys"	"Grammomys sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9046	"2019-07-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9047	"2019-07-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9048	"2019-07-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9049	"2019-07-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9050	"2019-07-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9051	"2019-07-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9052	"2019-07-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9053	"2019-07-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9054	"2019-07-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9055	"2019-07-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9056	"2019-07-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9057	"2019-07-01"	"species"	"Montemys"	"Montemys delectorum"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9058	"2019-07-01"	"species"	"Mus"	"Mus minutoides"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9059	"2019-07-01"	"species"	"Mus"	"Mus musculus"	"Gairo"	"-6.15"	"36.87"	"2"	"0"
9060	"2019-07-01"	"species"	"Mus"	"Mus triton"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9061	"2019-07-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9062	"2019-07-01"	"species"	"Otomys"	"Otomys angoniensis"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9063	"2019-07-01"	"genus"	"Otomys"	"Otomys sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9064	"2019-07-01"	"species"	"Pelomys"	"Pelomys fallax"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9065	"2019-07-01"	"species"	"Rattus"	"Rattus rattus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9066	"2019-07-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9067	"2019-07-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9068	"2019-07-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9069	"2019-07-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9070	"2019-07-01"	"genus"	"Steatomys"	"Steatomys sp."	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9071	"2019-07-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Gairo"	"-6.15"	"36.87"	"0"	"0"
9072	"2015-06-01"	"species"	"Acomys"	"Acomys percivali"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9073	"2015-06-01"	"species"	"Acomys"	"Acomys muzei"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9074	"2015-06-01"	"species"	"Acomys"	"Acomys ngurui"	"Handeni"	"-5.45"	"38.04"	"5"	"0"
9075	"2015-06-01"	"species"	"Acomys"	"Acomys wilsoni"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9076	"2015-06-01"	"genus"	"Acomys"	"Acomys sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9077	"2015-06-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9078	"2015-06-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9079	"2015-06-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9080	"2015-06-01"	"genus"	"Aethomys"	"Aethomys sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9081	"2015-06-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9082	"2015-06-01"	"species"	"Beamys"	"Beamys hindei"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9083	"2015-06-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9084	"2015-06-01"	"species"	"Crocidura"	"Crocidura hirta"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9085	"2015-06-01"	"species"	"Crocidura"	"Crocidura montis"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9086	"2015-06-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9087	"2015-06-01"	"species"	"Crocidura"	"Crocidura turba"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9088	"2015-06-01"	"genus"	"Crocidura"	"Crocidura sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9089	"2015-06-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9090	"2015-06-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9091	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9092	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9093	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9094	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9095	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Handeni"	"-5.45"	"38.04"	"2"	"0"
9096	"2015-06-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9097	"2015-06-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9098	"2015-06-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9099	"2015-06-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9100	"2015-06-01"	"genus"	"Grammomys"	"Grammomys sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9101	"2015-06-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9102	"2015-06-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9103	"2015-06-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9104	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Handeni"	"-5.45"	"38.04"	"4"	"0"
9105	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9106	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9107	"2015-06-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9108	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9109	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9110	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9111	"2015-06-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9112	"2015-06-01"	"species"	"Montemys"	"Montemys delectorum"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9113	"2015-06-01"	"species"	"Mus"	"Mus minutoides"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9114	"2015-06-01"	"species"	"Mus"	"Mus musculus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9115	"2015-06-01"	"species"	"Mus"	"Mus triton"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9116	"2015-06-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9117	"2015-06-01"	"species"	"Otomys"	"Otomys angoniensis"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9118	"2015-06-01"	"genus"	"Otomys"	"Otomys sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9119	"2015-06-01"	"species"	"Pelomys"	"Pelomys fallax"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9120	"2015-06-01"	"species"	"Rattus"	"Rattus rattus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9121	"2015-06-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9122	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9123	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9124	"2015-06-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9125	"2015-06-01"	"genus"	"Steatomys"	"Steatomys sp."	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9126	"2015-06-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Handeni"	"-5.45"	"38.04"	"0"	"0"
9127	"2015-06-01"	"species"	"Acomys"	"Acomys percivali"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9128	"2015-06-01"	"species"	"Acomys"	"Acomys muzei"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9129	"2015-06-01"	"species"	"Acomys"	"Acomys ngurui"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9130	"2015-06-01"	"species"	"Acomys"	"Acomys wilsoni"	"Himo"	"-3.36"	"37.62"	"1"	"0"
9131	"2015-06-01"	"genus"	"Acomys"	"Acomys sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9132	"2015-06-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9133	"2015-06-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9134	"2015-06-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9135	"2015-06-01"	"genus"	"Aethomys"	"Aethomys sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9136	"2015-06-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9137	"2015-06-01"	"species"	"Beamys"	"Beamys hindei"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9138	"2015-06-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9139	"2015-06-01"	"species"	"Crocidura"	"Crocidura hirta"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9140	"2015-06-01"	"species"	"Crocidura"	"Crocidura montis"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9141	"2015-06-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9142	"2015-06-01"	"species"	"Crocidura"	"Crocidura turba"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9143	"2015-06-01"	"genus"	"Crocidura"	"Crocidura sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9144	"2015-06-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9145	"2015-06-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9146	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9147	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9148	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9149	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9150	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Himo"	"-3.36"	"37.62"	"3"	"0"
9151	"2015-06-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9152	"2015-06-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9153	"2015-06-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9154	"2015-06-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9155	"2015-06-01"	"genus"	"Grammomys"	"Grammomys sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9156	"2015-06-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9157	"2015-06-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9158	"2015-06-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9159	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9160	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9161	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9162	"2015-06-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9163	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys kilonzoi"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9164	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys machangui"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9165	"2015-06-01"	"species"	"Lophuromys"	"Lophuromys makundii"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9166	"2015-06-01"	"species"	"Mastomys"	"Mastomys erythroleucus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9167	"2015-06-01"	"species"	"Montemys"	"Montemys delectorum"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9168	"2015-06-01"	"species"	"Mus"	"Mus minutoides"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9169	"2015-06-01"	"species"	"Mus"	"Mus musculus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9170	"2015-06-01"	"species"	"Mus"	"Mus triton"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9171	"2015-06-01"	"species"	"Ochromyscus"	"Ochromyscus niveiventris"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9172	"2015-06-01"	"species"	"Otomys"	"Otomys angoniensis"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9173	"2015-06-01"	"genus"	"Otomys"	"Otomys sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9174	"2015-06-01"	"species"	"Pelomys"	"Pelomys fallax"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9175	"2015-06-01"	"species"	"Rattus"	"Rattus rattus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9176	"2015-06-01"	"species"	"Rhabdomys"	"Rhabdomys dilectus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9177	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus campestris"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9178	"2015-06-01"	"species"	"Saccostomus"	"Saccostomus umbriventer"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9179	"2015-06-01"	"species"	"Serengetimys"	"Serengetimys pernanus"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9180	"2015-06-01"	"genus"	"Steatomys"	"Steatomys sp."	"Himo"	"-3.36"	"37.62"	"0"	"0"
9181	"2015-06-01"	"species"	"Zelotomys"	"Zelotomys hildegardeae"	"Himo"	"-3.36"	"37.62"	"0"	"0"
9182	"2015-06-01"	"species"	"Acomys"	"Acomys percivali"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9183	"2015-06-01"	"species"	"Acomys"	"Acomys muzei"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9184	"2015-06-01"	"species"	"Acomys"	"Acomys ngurui"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9185	"2015-06-01"	"species"	"Acomys"	"Acomys wilsoni"	"Himo"	"-3.33"	"37.64"	"4"	"0"
9186	"2015-06-01"	"genus"	"Acomys"	"Acomys sp."	"Himo"	"-3.33"	"37.64"	"0"	"0"
9187	"2015-06-01"	"species"	"Aethomys"	"Aethomys chrysophilus"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9188	"2015-06-01"	"species"	"Aethomys"	"Aethomys kaiseri"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9189	"2015-06-01"	"species"	"Aethomys"	"Aethomys silindensis"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9190	"2015-06-01"	"genus"	"Aethomys"	"Aethomys sp."	"Himo"	"-3.33"	"37.64"	"0"	"0"
9191	"2015-06-01"	"species"	"Arvincanthis"	"Arvincanthis neumanni"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9192	"2015-06-01"	"species"	"Beamys"	"Beamys hindei"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9193	"2015-06-01"	"species"	"Crocidura"	"Crocidura bloyeti"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9194	"2015-06-01"	"species"	"Crocidura"	"Crocidura hirta"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9195	"2015-06-01"	"species"	"Crocidura"	"Crocidura montis"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9196	"2015-06-01"	"species"	"Crocidura"	"Crocidura olivieri"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9197	"2015-06-01"	"species"	"Crocidura"	"Crocidura turba"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9198	"2015-06-01"	"genus"	"Crocidura"	"Crocidura sp."	"Himo"	"-3.33"	"37.64"	"0"	"0"
9199	"2015-06-01"	"species"	"Dasymys"	"Dasymys incomtus"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9200	"2015-06-01"	"species"	"Dendromus"	"Dendromus nyasae"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9201	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus boehmi"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9202	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9203	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus leucogaster"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9204	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus taborae"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9205	"2015-06-01"	"species"	"Gerbilliscus"	"Gerbilliscus vicinus"	"Himo"	"-3.33"	"37.64"	"2"	"0"
9206	"2015-06-01"	"genus"	"Gerbilliscus"	"Gerbilliscus sp."	"Himo"	"-3.33"	"37.64"	"0"	"0"
9207	"2015-06-01"	"species"	"Gerbillus"	"Gerbillus pusillus"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9208	"2015-06-01"	"species"	"Grammomys"	"Grammomys macmillani"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9209	"2015-06-01"	"species"	"Grammomys"	"Grammomys surdaster"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9210	"2015-06-01"	"genus"	"Grammomys"	"Grammomys sp."	"Himo"	"-3.33"	"37.64"	"0"	"0"
9211	"2015-06-01"	"genus"	"Graphiurus"	"Graphiurus sp."	"Himo"	"-3.33"	"37.64"	"0"	"0"
9212	"2015-06-01"	"species"	"Heliophobius"	"Heliophobius argenteocinereus"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9213	"2015-06-01"	"species"	"Hylomyscus"	"Hylomyscus arcimontensis"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9214	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys rosalia"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9215	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys striatus"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9216	"2015-06-01"	"species"	"Lemniscomys"	"Lemniscomys zebra"	"Himo"	"-3.33"	"37.64"	"0"	"0"
9217	"2015-06-01"	"genus"	"Lemniscomys"	"Lemniscomys sp."	"Himo"	"-3.33"	"37.64"	"0"	"0"
