rodent_record_id	date	taxa	genus	clean_species	province	lat	long	family	result	lab_id
19766	2017-11-21	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12521
19767	2017-11-21	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12522
19768	2017-11-21	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12523
19769	2017-11-21	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12524
19770	2017-11-21	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12525
19771	2017-11-21	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12526
19772	2017-11-21	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12527
19773	2017-11-21	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12528
19774	2017-11-21	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12529
19775	2017-11-21	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12530
19776	2017-11-21	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12531
19777	2017-11-21	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12532
19778	2017-11-22	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12534
19779	2017-11-22	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12535
19780	2017-11-22	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12536
19781	2017-11-22	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12537
19782	2017-11-22	species	Lemniscomys	Lemniscomys rosalia	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12538
19783	2017-11-22	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12539
19784	2017-11-22	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12540
19785	2017-11-22	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12541
19786	2017-11-22	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12542
19787	2017-11-22	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12543
19788	2017-11-22	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12544
19789	2017-11-23	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12545
19790	2017-11-23	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12546
19791	2017-11-23	species	Crocidura	Crocidura hirta	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12547
19792	2017-11-23	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12548
19793	2017-11-23	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12549
19794	2017-11-23	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12550
19795	2017-11-23	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12551
19796	2017-11-23	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12552
19797	2017-11-23	species	Gerbilliscus	Gerbilliscus leucogaster	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12554
19798	2017-11-23	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12555
19799	2017-11-23	genus	Aeothomys	Aeothomys spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12556
19800	2017-11-23	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12557
19801	2017-11-23	species	Saccostomus	Saccostomus campestris	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12558
19802	2017-11-24	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12559
19803	2017-11-24	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12560
19804	2017-11-24	species	Aethomys	Aethomys ineptus	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12561
19805	2017-11-24	genus	Mus	Mus spp.	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12562
19806	2017-11-24	species	Mastomys	Mastomys natalensis	Limpopo	-24.5914	27.6258	Hantaviridae	0	UP 12563
