rodent_record_id,study_id,scientificName,eventDate,locality,country,verbatimLocality,coordinate_resolution,decimalLatitude,decimalLongitude,individualCount,trapEffort,trapEffortResolution
33301,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33302,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33303,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33304,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33305,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33306,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33307,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33308,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33309,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33310,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33311,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33312,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33313,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33314,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33315,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33316,87,Mastomys natalensis,2016-09-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33317,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33318,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33319,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33320,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33321,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33322,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33323,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33324,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33325,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33326,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33327,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33328,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33329,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33330,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33331,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33332,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33333,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33334,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33335,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33336,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33337,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33338,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33339,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33340,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33341,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33342,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33343,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33344,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33345,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33346,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33347,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33348,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33349,87,Mastomys natalensis,2016-09-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33350,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33351,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33352,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33353,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33354,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33355,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33356,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33357,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33358,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33359,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33360,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33361,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33362,87,Mastomys natalensis,2016-10-01,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33363,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33364,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33365,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33366,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33367,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33368,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33369,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33370,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33371,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33372,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33373,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33374,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33375,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33376,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33377,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33378,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33379,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33380,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33381,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33382,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33383,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33384,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33385,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33386,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33387,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33388,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33389,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33390,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33391,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33392,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33393,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33394,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33395,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33396,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33397,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33398,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33399,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33400,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33401,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33402,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33403,87,Mastomys natalensis,2016-10-29,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33404,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33405,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33406,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33407,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33408,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33409,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33410,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33411,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33412,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33413,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33414,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33415,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33416,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33417,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33418,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33419,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33420,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33421,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33422,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33423,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33424,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33425,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33426,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33427,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33428,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33429,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33430,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33431,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33432,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33433,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33434,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33435,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33436,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33437,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33438,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33439,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33440,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33441,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33442,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33443,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33444,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33445,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33446,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33447,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33448,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33449,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33450,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33451,87,Mastomys natalensis,2016-10-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33452,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33453,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33454,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33455,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33456,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33457,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33458,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33459,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33460,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33461,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33462,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33463,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33464,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33465,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33466,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33467,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33468,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33469,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33470,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33471,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33472,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33473,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33474,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33475,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33476,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33477,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33478,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33479,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33480,87,Mastomys natalensis,2016-10-31,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33481,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33482,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33483,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33484,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33485,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33486,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33487,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33488,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33489,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33490,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33491,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33492,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33493,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33494,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33495,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33496,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33497,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33498,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33499,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33500,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33501,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33502,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33503,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33504,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33505,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33506,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
33507,87,Mastomys natalensis,2016-11-30,Morogoro,Tanzania,Sokoine University of Agriculture,site,-6.84828,37.6588,1,99900,study
